fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,download_status,failure_reason,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,total_words,ai_keyword_count,ai_keyword_per_10k_words,sample_role,has_10k_text,audit_category,analysis_treatment,sec_sic_code,sec_sic_description,naics_code,naics_description,naics_sector_code,naics_sector_name,naics_source,industry_enrichment_status,industry_enrichment_reason,final_dataset_role,has_10k_text_final,has_ai_window_k5,is_primary_text_sample,is_k5_topic_sample,ai_window_count,topic_0_count,topic_0_share,topic_1_count,topic_1_share,topic_2_count,topic_2_share,topic_3_count,topic_3_share,topic_4_count,topic_4_share,AI_Privacy_Data_Law_Topic_Count,AI_Privacy_Data_Law_Topic_Share,AI_Business_Product_Topic_Count,AI_Business_Product_Topic_Share,AI_Cybersecurity_Risk_Topic_Count,AI_Cybersecurity_Risk_Topic_Share,AI_Infrastructure_Topic_Count,AI_Infrastructure_Topic_Share,AI_AIUse_LegalRisk_Topic_Count,AI_AIUse_LegalRisk_Topic_Share,AI_NegativeSensitive_Topic_Count,AI_NegativeSensitive_Topic_Share,AI_Negative_Orientation,k,k5_topic_0_label,k5_topic_1_label,k5_topic_2_label,k5_topic_3_label,k5_topic_4_label,AI_Dominant_Topic_ID,AI_Dominant_Topic_Label
86,American Airlines Group,AAL,6201,0000006201,2024,success,,10-K,2025-02-19,2024-12-31,0000006201-25-000010,aal-20241231.htm,https://www.sec.gov/Archives/edgar/data/6201/000000620125000010/,https://www.sec.gov/Archives/edgar/data/6201/000000620125000010/aal-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/AAL/2024_AAL_10k.html,data/processed/sec_10k_text/top100/chunk_04/AAL/2024_AAL_10k.txt,116587,11,0.943501,primary_text_sample,TRUE,,,4512,"Air Transportation, Scheduled",,,48-49,Transportation and Warehousing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,21,2,0.095238,1,0.047619,7,0.333333,0,0.0,11,0.52381,2,0.095238,1,0.047619,7,0.333333,0,0.0,11,0.52381,20,0.952381,0.952381,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
86,American Airlines Group,AAL,6201,0000006201,2025,success,,10-K,2026-02-18,2025-12-31,0000006201-26-000014,aal-20251231.htm,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/aal-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/AAL/2025_AAL_10k.html,data/processed/sec_10k_text/top100/chunk_04/AAL/2025_AAL_10k.txt,113451,16,1.4103,primary_text_sample,TRUE,,,4512,"Air Transportation, Scheduled",,,48-49,Transportation and Warehousing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,28,3,0.107143,1,0.035714,7,0.25,0,0.0,17,0.607143,3,0.107143,1,0.035714,7,0.25,0,0.0,17,0.607143,27,0.964286,0.964286,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
87,Tyson Foods,TSN,100493,0000100493,2023,success,,10-K,2023-11-13,2023-09-30,0000100493-23-000105,tsn-20230930.htm,https://www.sec.gov/Archives/edgar/data/100493/000010049323000105/,https://www.sec.gov/Archives/edgar/data/100493/000010049323000105/tsn-20230930.htm,data/raw/sec_10k_html/top100/chunk_04/TSN/2023_TSN_10k.html,data/processed/sec_10k_text/top100/chunk_04/TSN/2023_TSN_10k.txt,64621,6,0.928491,primary_text_sample,TRUE,,,2015,Poultry Slaughtering and Processing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,6,1,0.166667,4,0.666667,0,0.0,1,0.166667,0,0.0,1,0.166667,4,0.666667,0,0.0,1,0.166667,0,0.0,1,0.166667,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
87,Tyson Foods,TSN,100493,0000100493,2024,success,,10-K,2024-11-12,2024-09-28,0000100493-24-000119,tsn-20240928.htm,https://www.sec.gov/Archives/edgar/data/100493/000010049324000119/,https://www.sec.gov/Archives/edgar/data/100493/000010049324000119/tsn-20240928.htm,data/raw/sec_10k_html/top100/chunk_04/TSN/2024_TSN_10k.html,data/processed/sec_10k_text/top100/chunk_04/TSN/2024_TSN_10k.txt,61212,2,0.326733,primary_text_sample,TRUE,,,2015,Poultry Slaughtering and Processing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,3,1,0.333333,0,0.0,1,0.333333,1,0.333333,0,0.0,1,0.333333,0,0.0,1,0.333333,1,0.333333,0,0.0,2,0.666666,0.333333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0,privacy_data_law_protection
87,Tyson Foods,TSN,100493,0000100493,2025,success,,10-K,2025-11-10,2025-09-27,0000100493-25-000095,tsn-20250927.htm,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/tsn-20250927.htm,data/raw/sec_10k_html/top100/chunk_04/TSN/2025_TSN_10k.html,data/processed/sec_10k_text/top100/chunk_04/TSN/2025_TSN_10k.txt,62346,3,0.481186,primary_text_sample,TRUE,,,2015,Poultry Slaughtering and Processing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,4,0,0.0,2,0.5,1,0.25,1,0.25,0,0.0,0,0.0,2,0.5,1,0.25,1,0.25,0,0.0,1,0.25,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
88,Intel,INTC,50863,0000050863,2023,success,,10-K,2024-01-26,2023-12-30,0000050863-24-000010,intc-20231230.htm,https://www.sec.gov/Archives/edgar/data/50863/000005086324000010/,https://www.sec.gov/Archives/edgar/data/50863/000005086324000010/intc-20231230.htm,data/raw/sec_10k_html/top100/chunk_04/INTC/2023_INTC_10k.html,data/processed/sec_10k_text/top100/chunk_04/INTC/2023_INTC_10k.txt,68679,16,2.329679,primary_text_sample,TRUE,,,3674,Semiconductors & Related Devices,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,99,3,0.030303,15,0.151515,1,0.010101,71,0.717172,9,0.090909,3,0.030303,15,0.151515,1,0.010101,71,0.717172,9,0.090909,13,0.131313,-0.585859,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
88,Intel,INTC,50863,0000050863,2024,success,,10-K,2025-01-31,2024-12-28,0000050863-25-000009,intc-20241228.htm,https://www.sec.gov/Archives/edgar/data/50863/000005086325000009/,https://www.sec.gov/Archives/edgar/data/50863/000005086325000009/intc-20241228.htm,data/raw/sec_10k_html/top100/chunk_04/INTC/2024_INTC_10k.html,data/processed/sec_10k_text/top100/chunk_04/INTC/2024_INTC_10k.txt,66995,19,2.836033,primary_text_sample,TRUE,,,3674,Semiconductors & Related Devices,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,88,3,0.034091,21,0.238636,3,0.034091,56,0.636364,5,0.056818,3,0.034091,21,0.238636,3,0.034091,56,0.636364,5,0.056818,11,0.125,-0.511364,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
88,Intel,INTC,50863,0000050863,2025,success,,10-K,2026-01-23,2025-12-27,0000050863-26-000011,intc-20251227.htm,https://www.sec.gov/Archives/edgar/data/50863/000005086326000011/,https://www.sec.gov/Archives/edgar/data/50863/000005086326000011/intc-20251227.htm,data/raw/sec_10k_html/top100/chunk_04/INTC/2025_INTC_10k.html,data/processed/sec_10k_text/top100/chunk_04/INTC/2025_INTC_10k.txt,73901,16,2.165059,primary_text_sample,TRUE,,,3674,Semiconductors & Related Devices,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,96,3,0.03125,25,0.260417,3,0.03125,59,0.614583,6,0.0625,3,0.03125,25,0.260417,3,0.03125,59,0.614583,6,0.0625,12,0.125,-0.489583,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
89,Enterprise Products Partners,EPD,1061219,0001061219,2025,success,,10-K,2026-02-27,2025-12-31,0001061219-26-000006,epd-20251231.htm,https://www.sec.gov/Archives/edgar/data/1061219/000106121926000006/,https://www.sec.gov/Archives/edgar/data/1061219/000106121926000006/epd-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/EPD/2025_EPD_10k.html,data/processed/sec_10k_text/top100/chunk_04/EPD/2025_EPD_10k.txt,111014,1,0.090079,primary_text_sample,TRUE,,,4922,Natural Gas Transmission,,,48-49,Transportation and Warehousing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,1,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
90,Ingram Micro Holding,INGM,1897762,0001897762,2024,success,,10-K,2025-03-05,2024-12-28,0001628280-25-010298,ingm-20241228.htm,https://www.sec.gov/Archives/edgar/data/1897762/000162828025010298/,https://www.sec.gov/Archives/edgar/data/1897762/000162828025010298/ingm-20241228.htm,data/raw/sec_10k_html/top100/chunk_04/INGM/2024_INGM_10k.html,data/processed/sec_10k_text/top100/chunk_04/INGM/2024_INGM_10k.txt,84799,9,1.061333,primary_text_sample,TRUE,,,5045,Wholesale-Computers & Peripheral Equipment & Software,,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,21,1,0.047619,6,0.285714,1,0.047619,6,0.285714,7,0.333333,1,0.047619,6,0.285714,1,0.047619,6,0.285714,7,0.333333,9,0.428571,0.142857,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
90,Ingram Micro Holding,INGM,1897762,0001897762,2025,success,,10-K,2026-03-03,2025-12-27,0001628280-26-013588,ingm-20251227.htm,https://www.sec.gov/Archives/edgar/data/1897762/000162828026013588/,https://www.sec.gov/Archives/edgar/data/1897762/000162828026013588/ingm-20251227.htm,data/raw/sec_10k_html/top100/chunk_04/INGM/2025_INGM_10k.html,data/processed/sec_10k_text/top100/chunk_04/INGM/2025_INGM_10k.txt,63566,10,1.573168,primary_text_sample,TRUE,,,5045,Wholesale-Computers & Peripheral Equipment & Software,,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,24,2,0.083333,7,0.291667,1,0.041667,7,0.291667,7,0.291667,2,0.083333,7,0.291667,1,0.041667,7,0.291667,7,0.291667,10,0.416667,0.125,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
91,General Dynamics,GD,40533,0000040533,2023,success,,10-K,2024-02-08,2023-12-31,0000040533-24-000007,gd-20231231.htm,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/gd-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/GD/2023_GD_10k.html,data/processed/sec_10k_text/top100/chunk_04/GD/2023_GD_10k.txt,41386,1,0.241628,primary_text_sample,TRUE,,,3730,Ship & Boat Building & Repairing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,5,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,-1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
91,General Dynamics,GD,40533,0000040533,2024,success,,10-K,2025-02-07,2024-12-31,0000040533-25-000008,gd-20241231.htm,https://www.sec.gov/Archives/edgar/data/40533/000004053325000008/,https://www.sec.gov/Archives/edgar/data/40533/000004053325000008/gd-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/GD/2024_GD_10k.html,data/processed/sec_10k_text/top100/chunk_04/GD/2024_GD_10k.txt,41684,2,0.4798,primary_text_sample,TRUE,,,3730,Ship & Boat Building & Repairing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,4,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,-1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
91,General Dynamics,GD,40533,0000040533,2025,success,,10-K,2026-01-30,2025-12-31,0000040533-26-000006,gd-20251231.htm,https://www.sec.gov/Archives/edgar/data/40533/000004053326000006/,https://www.sec.gov/Archives/edgar/data/40533/000004053326000006/gd-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/GD/2025_GD_10k.html,data/processed/sec_10k_text/top100/chunk_04/GD/2025_GD_10k.txt,40920,2,0.488759,primary_text_sample,TRUE,,,3730,Ship & Boat Building & Repairing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,4,0,0.0,1,0.25,0,0.0,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,3,0.75,0,0.0,0,0.0,-0.75,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
92,Uber Technologies,UBER,1543151,0001543151,2023,success,,10-K,2024-02-15,2023-12-31,0001543151-24-000012,uber-20231231.htm,https://www.sec.gov/Archives/edgar/data/1543151/000154315124000012/,https://www.sec.gov/Archives/edgar/data/1543151/000154315124000012/uber-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/UBER/2023_UBER_10k.html,data/processed/sec_10k_text/top100/chunk_04/UBER/2023_UBER_10k.txt,95592,13,1.359946,primary_text_sample,TRUE,,,7389,"Services-Business Services, NEC",,,56,Administrative and Support and Waste Management and Remediation Services,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,16,3,0.1875,1,0.0625,2,0.125,1,0.0625,9,0.5625,3,0.1875,1,0.0625,2,0.125,1,0.0625,9,0.5625,14,0.875,0.8125,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
92,Uber Technologies,UBER,1543151,0001543151,2024,success,,10-K,2025-02-14,2024-12-31,0001543151-25-000008,uber-20241231.htm,https://www.sec.gov/Archives/edgar/data/1543151/000154315125000008/,https://www.sec.gov/Archives/edgar/data/1543151/000154315125000008/uber-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/UBER/2024_UBER_10k.html,data/processed/sec_10k_text/top100/chunk_04/UBER/2024_UBER_10k.txt,90116,13,1.442585,primary_text_sample,TRUE,,,7389,"Services-Business Services, NEC",,,56,Administrative and Support and Waste Management and Remediation Services,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,16,4,0.25,1,0.0625,1,0.0625,0,0.0,10,0.625,4,0.25,1,0.0625,1,0.0625,0,0.0,10,0.625,15,0.9375,0.9375,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
92,Uber Technologies,UBER,1543151,0001543151,2025,success,,10-K,2026-02-13,2025-12-31,0001543151-26-000015,uber-20251231.htm,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/uber-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/UBER/2025_UBER_10k.html,data/processed/sec_10k_text/top100/chunk_04/UBER/2025_UBER_10k.txt,88147,12,1.361362,primary_text_sample,TRUE,,,7389,"Services-Business Services, NEC",,,56,Administrative and Support and Waste Management and Remediation Services,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,19,6,0.315789,1,0.052632,2,0.105263,0,0.0,10,0.526316,6,0.315789,1,0.052632,2,0.105263,0,0.0,10,0.526316,18,0.947368,0.947368,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
96,Travelers,TRV,86312,0000086312,2023,success,,10-K,2024-02-15,2023-12-31,0000086312-24-000012,trv-20231231.htm,https://www.sec.gov/Archives/edgar/data/86312/000008631224000012/,https://www.sec.gov/Archives/edgar/data/86312/000008631224000012/trv-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/TRV/2023_TRV_10k.html,data/processed/sec_10k_text/top100/chunk_04/TRV/2023_TRV_10k.txt,116126,16,1.377814,primary_text_sample,TRUE,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,13,1,0.076923,8,0.615385,2,0.153846,0,0.0,2,0.153846,1,0.076923,8,0.615385,2,0.153846,0,0.0,2,0.153846,5,0.384615,0.384615,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
96,Travelers,TRV,86312,0000086312,2024,success,,10-K,2025-02-13,2024-12-31,0000086312-25-000012,trv-20241231.htm,https://www.sec.gov/Archives/edgar/data/86312/000008631225000012/,https://www.sec.gov/Archives/edgar/data/86312/000008631225000012/trv-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/TRV/2024_TRV_10k.html,data/processed/sec_10k_text/top100/chunk_04/TRV/2024_TRV_10k.txt,117286,20,1.705233,primary_text_sample,TRUE,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,17,3,0.176471,8,0.470588,5,0.294118,0,0.0,1,0.058824,3,0.176471,8,0.470588,5,0.294118,0,0.0,1,0.058824,9,0.529413,0.529412,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
96,Travelers,TRV,86312,0000086312,2025,success,,10-K,2026-02-12,2025-12-31,0000086312-26-000065,trv-20251231.htm,https://www.sec.gov/Archives/edgar/data/86312/000008631226000065/,https://www.sec.gov/Archives/edgar/data/86312/000008631226000065/trv-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/TRV/2025_TRV_10k.html,data/processed/sec_10k_text/top100/chunk_04/TRV/2025_TRV_10k.txt,115874,32,2.76162,primary_text_sample,TRUE,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,29,4,0.137931,12,0.413793,8,0.275862,0,0.0,5,0.172414,4,0.137931,12,0.413793,8,0.275862,0,0.0,5,0.172414,17,0.586207,0.586207,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
97,Bristol-Myers Squibb,BMY,14272,0000014272,2024,success,,10-K,2025-02-12,2024-12-31,0000014272-25-000039,bmy-20241231.htm,https://www.sec.gov/Archives/edgar/data/14272/000001427225000039/,https://www.sec.gov/Archives/edgar/data/14272/000001427225000039/bmy-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/BMY/2024_BMY_10k.html,data/processed/sec_10k_text/top100/chunk_04/BMY/2024_BMY_10k.txt,75203,4,0.531894,primary_text_sample,TRUE,,,2834,Pharmaceutical Preparations,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,6,0,0.0,0,0.0,2,0.333333,1,0.166667,3,0.5,0,0.0,0,0.0,2,0.333333,1,0.166667,3,0.5,5,0.833333,0.666667,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
97,Bristol-Myers Squibb,BMY,14272,0000014272,2025,success,,10-K,2026-02-11,2025-12-31,0000014272-26-000004,bmy-20251231.htm,https://www.sec.gov/Archives/edgar/data/14272/000001427226000004/,https://www.sec.gov/Archives/edgar/data/14272/000001427226000004/bmy-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/BMY/2025_BMY_10k.html,data/processed/sec_10k_text/top100/chunk_04/BMY/2025_BMY_10k.txt,75195,8,1.063901,primary_text_sample,TRUE,,,2834,Pharmaceutical Preparations,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,10,1,0.1,0,0.0,3,0.3,3,0.3,3,0.3,1,0.1,0,0.0,3,0.3,3,0.3,3,0.3,7,0.7,0.4,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2,cybersecurity_attacks_security_threats
98,Coca-Cola,KO,21344,0000021344,2023,success,,10-K,2024-02-20,2023-12-31,0000021344-24-000009,ko-20231231.htm,https://www.sec.gov/Archives/edgar/data/21344/000002134424000009/,https://www.sec.gov/Archives/edgar/data/21344/000002134424000009/ko-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/KO/2023_KO_10k.html,data/processed/sec_10k_text/top100/chunk_04/KO/2023_KO_10k.txt,87461,7,0.800357,primary_text_sample,TRUE,,,2080,Beverages,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,4,1,0.25,2,0.5,1,0.25,0,0.0,0,0.0,1,0.25,2,0.5,1,0.25,0,0.0,0,0.0,2,0.5,0.5,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
98,Coca-Cola,KO,21344,0000021344,2024,success,,10-K,2025-02-20,2024-12-31,0000021344-25-000011,ko-20241231.htm,https://www.sec.gov/Archives/edgar/data/21344/000002134425000011/,https://www.sec.gov/Archives/edgar/data/21344/000002134425000011/ko-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/KO/2024_KO_10k.html,data/processed/sec_10k_text/top100/chunk_04/KO/2024_KO_10k.txt,87505,10,1.142792,primary_text_sample,TRUE,,,2080,Beverages,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,6,2,0.333333,3,0.5,1,0.166667,0,0.0,0,0.0,2,0.333333,3,0.5,1,0.166667,0,0.0,0,0.0,3,0.5,0.5,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
98,Coca-Cola,KO,21344,0000021344,2025,success,,10-K,2026-02-20,2025-12-31,0001628280-26-010047,ko-20251231.htm,https://www.sec.gov/Archives/edgar/data/21344/000162828026010047/,https://www.sec.gov/Archives/edgar/data/21344/000162828026010047/ko-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/KO/2025_KO_10k.html,data/processed/sec_10k_text/top100/chunk_04/KO/2025_KO_10k.txt,87374,14,1.602307,primary_text_sample,TRUE,,,2080,Beverages,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,8,2,0.25,5,0.625,1,0.125,0,0.0,0,0.0,2,0.25,5,0.625,1,0.125,0,0.0,0,0.0,3,0.375,0.375,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
